long,lat,order,hole,piece,group,id,Town
-71.14672174,42.36175613,866,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14660857,42.36181295,867,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14652363,42.36189455,868,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14651059,42.3619096,869,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14653575,42.361933,870,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14635474,42.36204564,871,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14622076,42.36212892,872,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14613069,42.36218924,873,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14605454,42.36224252,874,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14597374,42.36230173,875,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14592388,42.36233999,876,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14584705,42.36240332,877,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14579623,42.36244845,878,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14573208,42.3625061,879,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14565613,42.36257881,880,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14558262,42.36265702,881,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14551591,42.36273091,882,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14548952,42.36276307,883,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14548948,42.36277016,884,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14548785,42.36278524,885,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14548286,42.36279483,886,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14547604,42.3628019,887,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14546522,42.36280644,888,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14545411,42.36280892,889,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14544454,42.36281095,890,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14543621,42.36281093,891,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14543375,42.36281092,892,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14543156,42.36281526,893,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14540737,42.36284102,894,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14540582,42.36284285,895,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14539868,42.36285083,896,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14539368,42.36286225,897,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14538996,42.36286658,898,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14538531,42.36287022,899,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1453819,42.36287387,900,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14537819,42.36287661,901,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14537571,42.36287843,902,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14537323,42.36288093,903,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14537074,42.36288436,904,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14536856,42.36288801,905,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14536577,42.36289166,906,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14536357,42.36289783,907,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14536262,42.36290331,908,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14535884,42.36291656,909,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14533917,42.36296109,910,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14533448,42.36297183,911,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1453295,42.36298142,912,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1453198,42.36300631,913,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14531479,42.36301979,914,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14531009,42.36303212,915,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14530508,42.3630456,916,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14529915,42.36305816,917,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1452954,42.36306889,918,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14529163,42.36307963,919,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1452882,42.36308648,920,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.145284470000007,42.36309264,921,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1452795,42.36309994,922,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14527201,42.36311501,923,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14526389,42.36313374,924,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14525638,42.36315247,925,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14525416,42.36316389,926,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14525133,42.36317463,927,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14524662,42.36318811,928,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14524161,42.36320227,929,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14523938,42.36321553,930,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1452378,42.36322193,931,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1452356,42.36322901,932,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14522966,42.36324408,933,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1452222,42.36325481,934,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14521627,42.36326805,935,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14521004,42.36327878,936,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14520535,42.36329043,937,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1451907,42.36331805,938,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14517513,42.36334544,939,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14516394,42.36336073,940,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14515307,42.36337579,941,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14514715,42.36338652,942,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14513965,42.36340319,943,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14513462,42.36342101,944,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14513242,42.36342924,945,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1451296,42.36343723,946,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14512365,42.3634523,947,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14511647,42.36346806,948,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14510806,42.36348427,949,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14509836,42.36350848,950,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14509459,42.36352082,951,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14508958,42.36353429,952,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14508148,42.36354936,953,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14505218,42.36360507,954,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14502541,42.3636498,955,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14501546,42.36366486,956,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14500367,42.36367901,957,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14499405,42.36368904,958,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1449832,42.36369952,959,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14496613,42.36371914,960,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1449624,42.3637253,961,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1449602,42.3637317,962,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1449574,42.36373695,963,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14495395,42.36374746,964,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14495142,42.36375751,965,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14494549,42.36377052,966,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14493958,42.36378034,967,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14493585,42.3637849,968,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14493305,42.36378947,969,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14493086,42.36379472,970,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1449296,42.3638002,971,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14492584,42.36381094,972,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1449221,42.36381802,973,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14490401,42.36385432,974,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14487725,42.36389723,975,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14487259,42.36390407,976,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1448667,42.36390954,977,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14485926,42.36391661,978,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1448509,42.36392276,979,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1448413,42.3639289,980,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14483387,42.36393437,981,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1448289,42.36394053,982,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14482425,42.36394577,983,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14482053,42.3639501,984,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1448171,42.3639565,985,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1448121,42.36396791,986,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1448096,42.36397431,987,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14480587,42.36397956,988,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14480245,42.36398504,989,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14478412,42.36400807,990,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1447745,42.36401971,991,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14474939,42.36404273,992,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14473484,42.36405343,993,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14472152,42.36406482,994,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14469238,42.36409172,995,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14466013,42.36412454,996,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14464647,42.36414028,997,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1446322,42.36415647,998,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14460182,42.36418496,999,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14456059,42.36422302,1000,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14454015,42.36423988,1001,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14451878,42.36425582,1002,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14449771,42.36427359,1003,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14449305,42.36428067,1004,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14448466,42.36429139,1005,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14448094,42.36429481,1006,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14447876,42.36429938,1007,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14447504,42.364302790000004,1008,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14447132,42.36430553,1009,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14446668,42.36430826,1010,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14445801,42.36431532,1011,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14445212,42.36432056,1012,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14444717,42.3643242,1013,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14443631,42.36433583,1014,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14442423,42.36434471,1015,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14441836,42.36434744,1016,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14441125,42.36435085,1017,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14440475,42.36435449,1018,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14439887,42.36435881,1019,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14439299,42.36436314,1020,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14437625,42.36437749,1021,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14435057,42.36439434,1022,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14433603,42.36440138,1023,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14432305,42.36440774,1024,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14431469,42.36441298,1025,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14430603,42.36441844,1026,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14429766,42.36442527,1027,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14428557,42.3644369,1028,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14427225,42.36444852,1029,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14426513,42.36445376,1030,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14426141,42.36445649,1031,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14425677,42.36445922,1032,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14424812,42.36446193,1033,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14423266,42.36447058,1034,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14421811,42.36447968,1035,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14420142,42.3644874,1036,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14416865,42.36450171,1037,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14413743,42.36451465,1038,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14410497,42.36453078,1039,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14408919,42.36453965,1040,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14407219,42.36454669,1041,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14405551,42.36455281,1042,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14402401,42.36456071,1043,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14399282,42.36456862,1044,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14393135,42.36458741,1045,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14389767,42.36459965,1046,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14386276,42.36461098,1047,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14384517,42.36461458,1048,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14367536,42.36465156,1049,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1435908,42.36466571,1050,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14355871,42.36466904,1051,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14354637,42.36466991,1052,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14353465,42.36467056,1053,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14348405,42.36467589,1054,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14343344,42.36468191,1055,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14331316,42.36468611,1056,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14313094,42.3646828,1057,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14297711,42.36467615,1058,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14283415,42.36465604,1059,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14274543,42.36464044,1060,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14272849,42.36463605,1061,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1427131,42.36463234,1062,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14269123,42.36462793,1063,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14266967,42.36462352,1064,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14263979,42.36461702,1065,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14260993,42.36460915,1066,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14258713,42.36460542,1067,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14256403,42.36460169,1068,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14254863,42.3645973,1069,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14253292,42.36459451,1070,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14250304,42.36458893,1071,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14248733,42.36458636,1072,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14247162,42.36458357,1073,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14246208,42.36458079,1074,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14245408,42.36457734,1075,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14244546,42.36457457,1076,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14242268,42.36456832,1077,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14239497,42.36456115,1078,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14236757,42.36455398,1079,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14231216,42.36453597,1080,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14225707,42.36451887,1081,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1422426,42.36451425,1082,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14222813,42.36451078,1083,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14220904,42.36450432,1084,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14219243,42.36449809,1085,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14217645,42.36448844,1086,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14216845,42.36448567,1087,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14216107,42.36448199,1088,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14215153,42.3644783,1089,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14208782,42.36445752,1090,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14206749,42.36445403,1091,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14204623,42.36444962,1092,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14202806,42.3644459,1093,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14201359,42.36444151,1094,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14199913,42.36443712,1095,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14198128,42.36442975,1096,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14193576,42.36440902,1097,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1419204,42.36439914,1098,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14190442,42.3643904,1099,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14187245,42.36437315,1100,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14183768,42.36435887,1101,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14180999,42.36434895,1102,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1417906,42.36434272,1103,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14177151,42.36433717,1104,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14175705,42.36433209,1105,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14174381,42.36432748,1106,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14172227,42.36432032,1107,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14170072,42.36431477,1108,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14163978,42.36429331,1109,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14162993,42.36429053,1110,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14162408,42.36428869,1111,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14157405,42.36435805,1112,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14161034,42.3643744,1113,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14158357,42.36441799,1114,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14118198,42.36427588,1115,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14120167,42.36422883,1116,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14124598,42.36424566,1117,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14128211,42.36418266,1118,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14127995,42.36418174,1119,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14127256,42.36417989,1120,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14126549,42.3641762,1121,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14125226,42.3641709,1122,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14120671,42.36415544,1123,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14119101,42.36415105,1124,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.141179,42.36414827,1125,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14116576,42.36414457,1126,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14115284,42.36414018,1127,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14113959,42.3641374,1128,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14112019,42.36413299,1129,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1411011,42.36412927,1130,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14108878,42.3641258,1131,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14107708,42.36412302,1132,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14105798,42.36412045,1133,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14102316,42.36411577,1134,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14098833,42.36411314,1135,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14095936,42.36411031,1136,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14093162,42.36410931,1137,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14091836,42.36410858,1138,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14090542,42.36410739,1139,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14087767,42.36410571,1140,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14085148,42.36410357,1141,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14083545,42.36410192,1142,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14081789,42.36409912,1143,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14080095,42.36409541,1144,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14077692,42.36409259,1145,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14075288,42.36409022,1146,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14073254,42.36408742,1147,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14071221,42.36408461,1148,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14067368,42.36408175,1149,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14061358,42.36407698,1150,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14058491,42.36407621,1151,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.14055593,42.36407406,1152,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
-71.1405356,42.36407171,1153,FALSE,1,Allston Brighton.1,Allston Brighton,Allston Brighton
